"CITY","WEATHER","VISIBILITY","TEMP","TEMP_MIN","TEMP_MAX","PRESSURE","HUMIDITY","WIND_SPEED","WIND_DEG","SEASON","FORECAST_DATETIME"
"Paris","Clouds",0.0790569415042095,-0.977123931573114,-0.961236719477892,-0.985142380234005,-0.576454924992296,1.33082615174562,-0.932855906702752,-0.92372928742283,"Spring",2021-04-20 06:00:00
"Paris","Clouds",0.0790569415042095,-0.0952918058645037,-0.082212752276822,-0.102518540952208,-0.576454924992296,0.0619994848592221,-0.746015788828898,-0.582487516226323,"Spring",2021-04-20 09:00:00
"Paris","Clouds",0.0790569415042095,0.466064511688721,0.477355948934311,0.459341765288935,-0.709163972472536,-0.803109606199689,-0.547852027447538,-0.0462504472032409,"Spring",2021-04-20 12:00:00
"Paris","Clouds",0.0790569415042095,0.665052758582587,0.675710525856167,0.65850866488934,-0.974582067433018,-0.918457485007543,-1.2895506771892,-0.299744334377789,"Spring",2021-04-20 15:00:00
"Paris","Clouds",0.0790569415042095,0.225184002290882,0.237242513713116,0.218244992088444,-0.974582067433018,-0.168696272756487,-0.723368501813886,0.480236856928512,"Spring",2021-04-20 18:00:00
"Paris","Rain",0.0790569415042095,-0.31103695775996,-0.297270872518414,-0.318457389992648,-0.841873019952777,1.04245645472599,-0.796972184612677,0.850727922799005,"Spring",2021-04-20 21:00:00
"Paris","Rain",0.0790569415042095,-0.667121189043721,-0.652221168062789,-0.674861315593373,-0.974582067433018,2.02291342459275,-0.78564854110517,1.20171945888684,"Spring",2021-04-21 00:00:00
"Paris","Rain",-12.5700536991693,-0.849352530936,-0.833872201664911,-0.857256265753745,-1.10729111491326,2.42663100042024,-0.808295828120183,1.72820676301859,"Spring",2021-04-21 03:00:00
"Paris","Rain",0.0790569415042095,-0.935231669069142,-0.919477861178554,-0.94321250663392,-1.2400001623935,2.48430493982417,-0.58748477972381,-1.38196823731528,"Spring",2021-04-21 06:00:00
"Paris","Rain",0.0790569415042095,-0.926853216568348,-0.911126089518686,-0.934826531913903,-0.974582067433018,2.42663100042024,-0.145862682931065,-1.44046682666325,"Spring",2021-04-21 09:00:00
"Suzhou","Rain",0.0790569415042095,1.00228547173956,0.80933887241405,0.996044147370027,-0.443745877512055,0.811760697110278,0.069286543711554,-0.494739632204364,"Spring",2021-04-16 12:00:00
"Suzhou","Clouds",0.0790569415042095,0.834716421723674,0.512850978488748,0.828324652969686,-0.311036830031814,1.33082615174562,-0.0496117131172619,0.0902462612753618,"Spring",2021-04-16 15:00:00
"Suzhou","Clouds",0.0790569415042095,0.587552072950239,0.391750289420667,0.580938398729182,-0.311036830031814,1.84989160638097,0.108919295987826,0.626483330298444,"Spring",2021-04-16 18:00:00
